epoch,train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,train_samples_per_second,val_samples_per_second,peak_memory_gb
53,0.05767196626963996,0.9816326530612245,0.26877597296908823,0.9324675324675324,0.0025462521921920654,1645.727542127329,1305.8724542036903,2.4020285606384277
54,0.07241302660091024,0.9768089053803339,0.2966854475277327,0.9298701298701298,0.002463747807807937,1657.9609623397746,1334.1463198093677,2.4020285606384277
55,0.0636479478598968,0.9786641929499073,0.2611790776768804,0.9298701298701298,0.002381288532090312,1733.9568527463139,1346.3881526613495,2.4020285606384277
56,0.06518602247362013,0.9795918367346939,0.26546334931344695,0.9316017316017317,0.0022989645330465324,1698.1890511064648,1294.4531028205574,2.4020285606384277
57,0.054423859831574675,0.9831168831168832,0.26744006928943453,0.929004329004329,0.0022168658307608847,1667.8634401724153,1296.4124718041126,2.4020285606384277
58,0.05447516786366535,0.9844155844155844,0.2760737695735254,0.9307359307359307,0.0021350821989589556,1662.9448464109037,1300.2325654580595,2.4020285606384277
59,0.06081207784960575,0.9808905380333952,0.2797426430177895,0.935064935064935,0.0020537030668413875,1675.911999815913,1282.0491737510747,2.4020285606384277
60,0.05211973172614216,0.9844155844155844,0.2720625972334957,0.9333333333333333,0.0019728174212943535,1655.5533452479588,1278.2651196722065,2.4020285606384277
61,0.06062571113317486,0.9795918367346939,0.25648061248647186,0.9341991341991343,0.001892513709583708,1661.6644646001585,1320.2308707696454,2.4020285606384277
62,0.048651966668236894,0.985343228200371,0.2840280243844697,0.9281385281385282,0.0018128797426391998,1676.2757771550007,1299.123288182315,2.4020285606384277
63,0.04624255858016147,0.986456400742115,0.2610179025889475,0.929004329004329,0.0017340025990345085,1674.2642753338525,1244.209994771671,2.4020285606384277
64,0.04386899590713416,0.986456400742115,0.27605083515117695,0.9272727272727272,0.001655968529768102,1681.8868989984207,1287.599237016257,2.4020285606384277
65,0.03731547905916628,0.9890538033395176,0.2567190195058847,0.935064935064935,0.0015788628639490407,1661.988577080869,1233.719620888621,2.4020285606384277
66,0.04540507470521945,0.9857142857142858,0.2689184147558171,0.9324675324675324,0.001502769915490843,1688.1144460507182,1269.6802004807753,2.4020285606384277
67,0.03841260864031337,0.9883116883116884,0.2504257136093074,0.9385281385281385,0.0014277728909154617,1633.1053622333404,1294.6398856311548,2.4020285606384277
68,0.03609322457676252,0.9918367346938776,0.2660977978727002,0.935930735930736,0.0013539537983681756,1650.5280894382836,1277.995905175882,2.4020285606384277
69,0.03577518781615985,0.9896103896103896,0.26872114701704547,0.9376623376623376,0.0012813933579428835,1667.2366533675104,1248.7578259686054,2.4020285606384277
70,0.03625900466720779,0.9883116883116884,0.24980460823356332,0.9393939393939394,0.0012101709134158692,1667.1486914646628,1233.2141015504676,2.4020285606384277
71,0.029390171595982142,0.9925788497217068,0.25261338799546806,0.941991341991342,0.0011403643454845464,1680.3723210880714,1294.787983743558,2.4020285606384277
72,0.03429741797509132,0.9888682745825603,0.25540723924512987,0.935930735930736,0.0010720499866060567,1673.863329498018,1236.6072418275712,2.4020285606384277
73,0.028930644245890827,0.9922077922077922,0.2678347632998512,0.9376623376623376,0.0010053025375288533,1672.145800356753,1259.5291372091426,2.4020285606384277
74,0.03020416429622275,0.9907235621521335,0.2776130709297213,0.9367965367965368,0.000940194985608526,1664.0938790650218,1227.9873527220357,2.4020285606384277
75,0.028902080019241362,0.9912801484230056,0.2717933027259199,0.9333333333333333,0.0008767985249971999,1662.1980082254122,1215.9043404406875,2.4020285606384277
76,0.031222817274104243,0.9905380333951762,0.2669977097284226,0.9367965367965368,0.0008151824787937773,1659.8954926506522,1262.688656734425,2.4020285606384277
77,0.028426838098076588,0.9916512059369202,0.26631287413758115,0.9376623376623376,0.0007554142232401417,1657.3782429778385,1290.3528980028861,2.4020285606384277
78,0.02867754651354505,0.9912801484230056,0.27023912570177216,0.935930735930736,0.0006975591140462338,1645.1562621177256,1230.1380723600923,2.4020285606384277
79,0.027114279327675673,0.9925788497217068,0.2601984725886093,0.9333333333333333,0.0006416804149245375,1654.6703611053815,1228.5486261090505,2.4020285606384277
80,0.029181434758740143,0.9910946196660483,0.2727776597588609,0.935064935064935,0.000587839228412137,1671.8381487626505,1311.9042544797185,2.4020285606384277
81,0.024445791722228664,0.9933209647495361,0.2593125380478896,0.9385281385281385,0.0005360944290559988,1658.212594233663,1261.1266569854301,2.4020285606384277
82,0.028409659928868566,0.9903525046382189,0.2632971561316288,0.9376623376623376,0.0004865025990345069,1687.7490840664802,1274.454762170031,2.4020285606384277
83,0.026044825056709475,0.9935064935064936,0.27227516339454816,0.935930735930736,0.00043911796628569045,1689.0881802407446,1252.8350322507395,2.4020285606384277
84,0.028318480879123666,0.9905380333951762,0.25568572865936146,0.9385281385281385,0.0003939923452097668,1678.0776427770409,1274.1155496571905,2.4020285606384277
85,0.02377611206281163,0.9938775510204082,0.26662322865936144,0.9385281385281385,0.0003511750800108535,1660.5747180397325,1287.121403054253,2.4020285606384277
86,0.028130919504254115,0.9922077922077922,0.26377069382440477,0.9341991341991343,0.00031071299073981033,1664.1067982211582,1222.2763125547287,2.4020285606384277
87,0.02376072021937326,0.9935064935064936,0.2577867384080763,0.9376623376623376,0.00027265032209719536,1677.4976626207017,1242.007623155817,2.4020285606384277
88,0.021707631749876798,0.9949907235621521,0.2572815469849161,0.941991341991342,0.00023702869505234028,1689.65591164766,1254.1285620336182,2.4020285606384277
89,0.02237462059686268,0.9944341372912802,0.2625561206371753,0.9393939393939394,0.00020388706133142522,1679.0797426524166,1225.9160215979641,2.4020285606384277
90,0.025033631616709184,0.9922077922077922,0.2626074060217127,0.9376623376623376,0.00017326166082434503,1743.689057112879,1188.331947304212,2.4020285606384277
91,0.021984498089452402,0.9925788497217068,0.25981400394852544,0.9393939393939394,0.0001451859819569167,1721.3199190372827,1293.026315879468,2.4020285606384277
92,0.02156080624610462,0.9935064935064936,0.2618402390252976,0.9367965367965368,0.00011969072507177778,1684.7976838492525,1315.3948500363597,2.4020285606384277
93,0.018970946699436168,0.9957328385899814,0.26242678423464555,0.9385281385281385,9.680376885801541e-05,1669.5098725443488,1288.3556055002603,2.4020285606384277
94,0.021065090936720925,0.9948051948051948,0.2657863071986607,0.935930735930736,7.655013986622573e-05,1648.8553434083187,1228.9193102846011,2.4020285606384277
95,0.025714269860998378,0.9920222634508349,0.26201914337290316,0.935930735930736,5.8951985142350697e-05,1659.9333622046772,1257.3642000787893,2.4020285606384277
96,0.0224743094647749,0.9936920222634509,0.2596232360575622,0.941991341991342,4.402854801020783e-05,1656.7852861590193,1246.418958252277,2.4020285606384277
97,0.0211528289738303,0.9949907235621521,0.2607183547247024,0.9385281385281385,3.179614702919691e-05,1660.1190139057617,1265.3165827537898,2.4020285606384277
98,0.022092893526151583,0.9927643784786642,0.2626685468665449,0.9393939393939394,2.226815815019653e-05,1656.374315429855,1201.6484941089398,2.4020285606384277
99,0.022024066196080706,0.9940630797773655,0.26086024164637445,0.9367965367965368,1.5455000089157543e-05,1644.68893808975,1302.4444145213122,2.4020285606384277
100,0.02105882888822255,0.9953617810760668,0.26140607032941016,0.9385281385281385,1.136412293438951e-05,1650.581466377238,1247.2366841272508,2.4020285606384277
